id_student,age_band_val,cluster_label,best_k,sil_score
514903,0-35,0,6,0.15596002287889224
514913,0-35,4,6,0.15596002287889224
514913,0-35,4,6,0.15596002287889224
514969,0-35,1,6,0.15596002287889224
514981,0-35,2,6,0.15596002287889224
514987,0-35,2,6,0.15596002287889224
515035,0-35,5,6,0.15596002287889224
515046,0-35,3,6,0.15596002287889224
515046,0-35,3,6,0.15596002287889224
515051,0-35,0,6,0.15596002287889224
515052,0-35,1,6,0.15596002287889224
515056,0-35,3,6,0.15596002287889224
515125,0-35,1,6,0.15596002287889224
515125,0-35,1,6,0.15596002287889224
515203,0-35,5,6,0.15596002287889224
515247,0-35,1,6,0.15596002287889224
515285,0-35,3,6,0.15596002287889224
515311,0-35,0,6,0.15596002287889224
515329,0-35,1,6,0.15596002287889224
515426,0-35,2,6,0.15596002287889224
515474,0-35,2,6,0.15596002287889224
515491,0-35,1,6,0.15596002287889224
515496,0-35,0,6,0.15596002287889224
515497,0-35,3,6,0.15596002287889224
515520,0-35,1,6,0.15596002287889224
515645,0-35,5,6,0.15596002287889224
515646,0-35,2,6,0.15596002287889224
515676,0-35,0,6,0.15596002287889224
515821,0-35,1,6,0.15596002287889224
515833,0-35,3,6,0.15596002287889224
515859,0-35,1,6,0.15596002287889224
515888,0-35,3,6,0.15596002287889224
515903,0-35,3,6,0.15596002287889224
515936,0-35,5,6,0.15596002287889224
515938,0-35,3,6,0.15596002287889224
515945,0-35,3,6,0.15596002287889224
515959,0-35,2,6,0.15596002287889224
515977,0-35,1,6,0.15596002287889224
516010,0-35,3,6,0.15596002287889224
516024,0-35,1,6,0.15596002287889224
516057,0-35,2,6,0.15596002287889224
516095,0-35,1,6,0.15596002287889224
516238,0-35,3,6,0.15596002287889224
516238,0-35,3,6,0.15596002287889224
516281,0-35,4,6,0.15596002287889224
516435,0-35,4,6,0.15596002287889224
516450,0-35,3,6,0.15596002287889224
516456,0-35,5,6,0.15596002287889224
516475,0-35,2,6,0.15596002287889224
516495,0-35,2,6,0.15596002287889224
516496,0-35,1,6,0.15596002287889224
516562,0-35,1,6,0.15596002287889224
516588,0-35,1,6,0.15596002287889224
516601,0-35,0,6,0.15596002287889224
516602,0-35,0,6,0.15596002287889224
516620,0-35,1,6,0.15596002287889224
516634,0-35,3,6,0.15596002287889224
516653,0-35,1,6,0.15596002287889224
516726,0-35,5,6,0.15596002287889224
516841,0-35,2,6,0.15596002287889224
516926,0-35,0,6,0.15596002287889224
517043,0-35,2,6,0.15596002287889224
517062,0-35,3,6,0.15596002287889224
517093,0-35,3,6,0.15596002287889224
517094,0-35,1,6,0.15596002287889224
517195,0-35,1,6,0.15596002287889224
517223,0-35,5,6,0.15596002287889224
517263,0-35,1,6,0.15596002287889224
517274,0-35,4,6,0.15596002287889224
517277,0-35,3,6,0.15596002287889224
517349,0-35,2,6,0.15596002287889224
517349,0-35,2,6,0.15596002287889224
517352,0-35,2,6,0.15596002287889224
517416,0-35,3,6,0.15596002287889224
517416,0-35,3,6,0.15596002287889224
517474,0-35,2,6,0.15596002287889224
517551,0-35,0,6,0.15596002287889224
517553,0-35,2,6,0.15596002287889224
517569,0-35,4,6,0.15596002287889224
517617,0-35,2,6,0.15596002287889224
517646,0-35,3,6,0.15596002287889224
517731,0-35,1,6,0.15596002287889224
517778,0-35,2,6,0.15596002287889224
517850,0-35,4,6,0.15596002287889224
517864,0-35,3,6,0.15596002287889224
517890,0-35,2,6,0.15596002287889224
518116,0-35,0,6,0.15596002287889224
518116,0-35,0,6,0.15596002287889224
518126,0-35,1,6,0.15596002287889224
518134,0-35,1,6,0.15596002287889224
518155,0-35,5,6,0.15596002287889224
518189,0-35,2,6,0.15596002287889224
518210,0-35,4,6,0.15596002287889224
518223,0-35,1,6,0.15596002287889224
518244,0-35,3,6,0.15596002287889224
518258,0-35,2,6,0.15596002287889224
518349,0-35,3,6,0.15596002287889224
518363,0-35,1,6,0.15596002287889224
518364,0-35,4,6,0.15596002287889224
518412,0-35,3,6,0.15596002287889224
518436,0-35,3,6,0.15596002287889224
518469,0-35,2,6,0.15596002287889224
518544,0-35,1,6,0.15596002287889224
518661,0-35,5,6,0.15596002287889224
518731,0-35,1,6,0.15596002287889224
518771,0-35,1,6,0.15596002287889224
518808,0-35,1,6,0.15596002287889224
518831,0-35,3,6,0.15596002287889224
518862,0-35,1,6,0.15596002287889224
518876,0-35,3,6,0.15596002287889224
518930,0-35,1,6,0.15596002287889224
518937,0-35,1,6,0.15596002287889224
518970,0-35,3,6,0.15596002287889224
519012,0-35,2,6,0.15596002287889224
519057,0-35,1,6,0.15596002287889224
519078,0-35,0,6,0.15596002287889224
519091,0-35,0,6,0.15596002287889224
519094,0-35,3,6,0.15596002287889224
519100,0-35,5,6,0.15596002287889224
519115,0-35,3,6,0.15596002287889224
519116,0-35,4,6,0.15596002287889224
519116,0-35,4,6,0.15596002287889224
519155,0-35,4,6,0.15596002287889224
519211,0-35,4,6,0.15596002287889224
519222,0-35,2,6,0.15596002287889224
519294,0-35,0,6,0.15596002287889224
519358,0-35,1,6,0.15596002287889224
519387,0-35,2,6,0.15596002287889224
519472,0-35,4,6,0.15596002287889224
519506,0-35,5,6,0.15596002287889224
519510,0-35,1,6,0.15596002287889224
519544,0-35,3,6,0.15596002287889224
519552,0-35,1,6,0.15596002287889224
519584,0-35,2,6,0.15596002287889224
519602,0-35,5,6,0.15596002287889224
519622,0-35,2,6,0.15596002287889224
519684,0-35,3,6,0.15596002287889224
519684,0-35,3,6,0.15596002287889224
519715,0-35,3,6,0.15596002287889224
519859,0-35,0,6,0.15596002287889224
519910,0-35,1,6,0.15596002287889224
519936,0-35,1,6,0.15596002287889224
519961,0-35,1,6,0.15596002287889224
520002,0-35,2,6,0.15596002287889224
520024,0-35,3,6,0.15596002287889224
520024,0-35,3,6,0.15596002287889224
520073,0-35,0,6,0.15596002287889224
520076,0-35,1,6,0.15596002287889224
520082,0-35,3,6,0.15596002287889224
520097,0-35,3,6,0.15596002287889224
520150,0-35,1,6,0.15596002287889224
520187,0-35,3,6,0.15596002287889224
520325,0-35,5,6,0.15596002287889224
520332,0-35,1,6,0.15596002287889224
520332,0-35,1,6,0.15596002287889224
520349,0-35,4,6,0.15596002287889224
520349,0-35,4,6,0.15596002287889224
520377,0-35,3,6,0.15596002287889224
520400,0-35,3,6,0.15596002287889224
520544,0-35,4,6,0.15596002287889224
520711,0-35,4,6,0.15596002287889224
520751,0-35,3,6,0.15596002287889224
520836,0-35,2,6,0.15596002287889224
520891,0-35,3,6,0.15596002287889224
520972,0-35,1,6,0.15596002287889224
521051,0-35,5,6,0.15596002287889224
521081,0-35,4,6,0.15596002287889224
521081,0-35,4,6,0.15596002287889224
521096,0-35,2,6,0.15596002287889224
521109,0-35,4,6,0.15596002287889224
521109,0-35,4,6,0.15596002287889224
521115,0-35,3,6,0.15596002287889224
521115,0-35,3,6,0.15596002287889224
521153,0-35,1,6,0.15596002287889224
521160,0-35,1,6,0.15596002287889224
521164,0-35,0,6,0.15596002287889224
521164,0-35,0,6,0.15596002287889224
521255,0-35,4,6,0.15596002287889224
521255,0-35,4,6,0.15596002287889224
521292,0-35,1,6,0.15596002287889224
521297,0-35,1,6,0.15596002287889224
521329,0-35,5,6,0.15596002287889224
521377,0-35,0,6,0.15596002287889224
521377,0-35,0,6,0.15596002287889224
521394,0-35,2,6,0.15596002287889224
521404,0-35,0,6,0.15596002287889224
521430,0-35,2,6,0.15596002287889224
521509,0-35,1,6,0.15596002287889224
521526,0-35,4,6,0.15596002287889224
521541,0-35,3,6,0.15596002287889224
521590,0-35,2,6,0.15596002287889224
521703,0-35,4,6,0.15596002287889224
521709,0-35,1,6,0.15596002287889224
521742,0-35,1,6,0.15596002287889224
521755,0-35,3,6,0.15596002287889224
521788,0-35,4,6,0.15596002287889224
521895,0-35,0,6,0.15596002287889224
521903,0-35,3,6,0.15596002287889224
521957,0-35,0,6,0.15596002287889224
521957,0-35,0,6,0.15596002287889224
522004,0-35,5,6,0.15596002287889224
522007,0-35,3,6,0.15596002287889224
522023,0-35,3,6,0.15596002287889224
522087,0-35,0,6,0.15596002287889224
522090,0-35,5,6,0.15596002287889224
522189,0-35,4,6,0.15596002287889224
522205,0-35,3,6,0.15596002287889224
522257,0-35,3,6,0.15596002287889224
522257,0-35,3,6,0.15596002287889224
522312,0-35,1,6,0.15596002287889224
522312,0-35,1,6,0.15596002287889224
522373,0-35,0,6,0.15596002287889224
522383,0-35,2,6,0.15596002287889224
522473,0-35,3,6,0.15596002287889224
522484,0-35,3,6,0.15596002287889224
522484,0-35,3,6,0.15596002287889224
522525,0-35,3,6,0.15596002287889224
522525,0-35,3,6,0.15596002287889224
522534,0-35,1,6,0.15596002287889224
522538,0-35,3,6,0.15596002287889224
522538,0-35,3,6,0.15596002287889224
522572,0-35,1,6,0.15596002287889224
522622,0-35,3,6,0.15596002287889224
522654,0-35,3,6,0.15596002287889224
522708,0-35,4,6,0.15596002287889224
522714,0-35,2,6,0.15596002287889224
522718,0-35,3,6,0.15596002287889224
522731,0-35,5,6,0.15596002287889224
522740,0-35,3,6,0.15596002287889224
522743,0-35,3,6,0.15596002287889224
522754,0-35,1,6,0.15596002287889224
522777,0-35,3,6,0.15596002287889224
522792,0-35,0,6,0.15596002287889224
522840,0-35,3,6,0.15596002287889224
522850,0-35,3,6,0.15596002287889224
522859,0-35,3,6,0.15596002287889224
522889,0-35,0,6,0.15596002287889224
522923,0-35,4,6,0.15596002287889224
522994,0-35,4,6,0.15596002287889224
523017,0-35,1,6,0.15596002287889224
523061,0-35,1,6,0.15596002287889224
523061,0-35,1,6,0.15596002287889224
523079,0-35,1,6,0.15596002287889224
523132,0-35,1,6,0.15596002287889224
523142,0-35,1,6,0.15596002287889224
523169,0-35,1,6,0.15596002287889224
523239,0-35,4,6,0.15596002287889224
523239,0-35,4,6,0.15596002287889224
523247,0-35,2,6,0.15596002287889224
523248,0-35,1,6,0.15596002287889224
523249,0-35,1,6,0.15596002287889224
523275,0-35,3,6,0.15596002287889224
523334,0-35,1,6,0.15596002287889224
523335,0-35,4,6,0.15596002287889224
523335,0-35,4,6,0.15596002287889224
523466,0-35,0,6,0.15596002287889224
523545,0-35,2,6,0.15596002287889224
523596,0-35,2,6,0.15596002287889224
523655,0-35,3,6,0.15596002287889224
523700,0-35,3,6,0.15596002287889224
523762,0-35,1,6,0.15596002287889224
523762,0-35,1,6,0.15596002287889224
523803,0-35,0,6,0.15596002287889224
523817,0-35,5,6,0.15596002287889224
523817,0-35,5,6,0.15596002287889224
523831,0-35,3,6,0.15596002287889224
523857,0-35,3,6,0.15596002287889224
523857,0-35,3,6,0.15596002287889224
523872,0-35,3,6,0.15596002287889224
523872,0-35,3,6,0.15596002287889224
523940,0-35,3,6,0.15596002287889224
523966,0-35,2,6,0.15596002287889224
523971,0-35,0,6,0.15596002287889224
523978,0-35,1,6,0.15596002287889224
524019,0-35,4,6,0.15596002287889224
524043,0-35,1,6,0.15596002287889224
524128,0-35,0,6,0.15596002287889224
524137,0-35,3,6,0.15596002287889224
524137,0-35,3,6,0.15596002287889224
524160,0-35,3,6,0.15596002287889224
524170,0-35,4,6,0.15596002287889224
524175,0-35,1,6,0.15596002287889224
524227,0-35,1,6,0.15596002287889224
524290,0-35,5,6,0.15596002287889224
524295,0-35,1,6,0.15596002287889224
524296,0-35,3,6,0.15596002287889224
524361,0-35,1,6,0.15596002287889224
524369,0-35,5,6,0.15596002287889224
524377,0-35,3,6,0.15596002287889224
524386,0-35,1,6,0.15596002287889224
524386,0-35,1,6,0.15596002287889224
524427,0-35,3,6,0.15596002287889224
524431,0-35,3,6,0.15596002287889224
524431,0-35,3,6,0.15596002287889224
524431,0-35,3,6,0.15596002287889224
524452,0-35,2,6,0.15596002287889224
524466,0-35,1,6,0.15596002287889224
524575,0-35,3,6,0.15596002287889224
524631,0-35,3,6,0.15596002287889224
524711,0-35,5,6,0.15596002287889224
524791,0-35,1,6,0.15596002287889224
524845,0-35,1,6,0.15596002287889224
524938,0-35,1,6,0.15596002287889224
524974,0-35,1,6,0.15596002287889224
525066,0-35,3,6,0.15596002287889224
525068,0-35,3,6,0.15596002287889224
525189,0-35,5,6,0.15596002287889224
525217,0-35,1,6,0.15596002287889224
525332,0-35,1,6,0.15596002287889224
525332,0-35,1,6,0.15596002287889224
525412,0-35,3,6,0.15596002287889224
525412,0-35,3,6,0.15596002287889224
525456,0-35,3,6,0.15596002287889224
525469,0-35,1,6,0.15596002287889224
525472,0-35,3,6,0.15596002287889224
525490,0-35,3,6,0.15596002287889224
525512,0-35,3,6,0.15596002287889224
525624,0-35,1,6,0.15596002287889224
525625,0-35,3,6,0.15596002287889224
525635,0-35,1,6,0.15596002287889224
525679,0-35,2,6,0.15596002287889224
525683,0-35,2,6,0.15596002287889224
525700,0-35,3,6,0.15596002287889224
525703,0-35,1,6,0.15596002287889224
525762,0-35,1,6,0.15596002287889224
525820,0-35,3,6,0.15596002287889224
525870,0-35,2,6,0.15596002287889224
525877,0-35,0,6,0.15596002287889224
525885,0-35,0,6,0.15596002287889224
525942,0-35,2,6,0.15596002287889224
525942,0-35,2,6,0.15596002287889224
525974,0-35,2,6,0.15596002287889224
526068,0-35,3,6,0.15596002287889224
526073,0-35,3,6,0.15596002287889224
526073,0-35,3,6,0.15596002287889224
526088,0-35,5,6,0.15596002287889224
526098,0-35,0,6,0.15596002287889224
526151,0-35,3,6,0.15596002287889224
526177,0-35,0,6,0.15596002287889224
526200,0-35,2,6,0.15596002287889224
526235,0-35,1,6,0.15596002287889224
526242,0-35,1,6,0.15596002287889224
526285,0-35,0,6,0.15596002287889224
526303,0-35,0,6,0.15596002287889224
526303,0-35,0,6,0.15596002287889224
526352,0-35,3,6,0.15596002287889224
526370,0-35,2,6,0.15596002287889224
526392,0-35,4,6,0.15596002287889224
526417,0-35,3,6,0.15596002287889224
526441,0-35,3,6,0.15596002287889224
526506,0-35,2,6,0.15596002287889224
526506,0-35,2,6,0.15596002287889224
526549,0-35,4,6,0.15596002287889224
526551,0-35,3,6,0.15596002287889224
526559,0-35,3,6,0.15596002287889224
526699,0-35,0,6,0.15596002287889224
526699,0-35,0,6,0.15596002287889224
526721,0-35,3,6,0.15596002287889224
526761,0-35,3,6,0.15596002287889224
526810,0-35,2,6,0.15596002287889224
526818,0-35,3,6,0.15596002287889224
526819,0-35,1,6,0.15596002287889224
526819,0-35,1,6,0.15596002287889224
526821,0-35,1,6,0.15596002287889224
526876,0-35,1,6,0.15596002287889224
526896,0-35,3,6,0.15596002287889224
526912,0-35,2,6,0.15596002287889224
526927,0-35,1,6,0.15596002287889224
526927,0-35,1,6,0.15596002287889224
526980,0-35,3,6,0.15596002287889224
527100,0-35,1,6,0.15596002287889224
527102,0-35,4,6,0.15596002287889224
527148,0-35,3,6,0.15596002287889224
527164,0-35,2,6,0.15596002287889224
527225,0-35,3,6,0.15596002287889224
527242,0-35,2,6,0.15596002287889224
527306,0-35,1,6,0.15596002287889224
527323,0-35,1,6,0.15596002287889224
527323,0-35,1,6,0.15596002287889224
527393,0-35,2,6,0.15596002287889224
527400,0-35,2,6,0.15596002287889224
527427,0-35,1,6,0.15596002287889224
527494,0-35,3,6,0.15596002287889224
527538,0-35,4,6,0.15596002287889224
527565,0-35,4,6,0.15596002287889224
527574,0-35,3,6,0.15596002287889224
527580,0-35,2,6,0.15596002287889224
527601,0-35,4,6,0.15596002287889224
527619,0-35,0,6,0.15596002287889224
527619,0-35,0,6,0.15596002287889224
527619,0-35,0,6,0.15596002287889224
527622,0-35,0,6,0.15596002287889224
527636,0-35,2,6,0.15596002287889224
527659,0-35,5,6,0.15596002287889224
527685,0-35,1,6,0.15596002287889224
527713,0-35,3,6,0.15596002287889224
527742,0-35,2,6,0.15596002287889224
527742,0-35,2,6,0.15596002287889224
527744,0-35,0,6,0.15596002287889224
527744,0-35,0,6,0.15596002287889224
527747,0-35,3,6,0.15596002287889224
527771,0-35,4,6,0.15596002287889224
527771,0-35,4,6,0.15596002287889224
527826,0-35,2,6,0.15596002287889224
527886,0-35,2,6,0.15596002287889224
527917,0-35,3,6,0.15596002287889224
527954,0-35,3,6,0.15596002287889224
527958,0-35,1,6,0.15596002287889224
527964,0-35,1,6,0.15596002287889224
527980,0-35,2,6,0.15596002287889224
527991,0-35,4,6,0.15596002287889224
528021,0-35,3,6,0.15596002287889224
528021,0-35,3,6,0.15596002287889224
528021,0-35,3,6,0.15596002287889224
528023,0-35,1,6,0.15596002287889224
528034,0-35,1,6,0.15596002287889224
528075,0-35,3,6,0.15596002287889224
528083,0-35,1,6,0.15596002287889224
528083,0-35,1,6,0.15596002287889224
528161,0-35,2,6,0.15596002287889224
528175,0-35,4,6,0.15596002287889224
528175,0-35,4,6,0.15596002287889224
528184,0-35,3,6,0.15596002287889224
528250,0-35,0,6,0.15596002287889224
528261,0-35,2,6,0.15596002287889224
528270,0-35,3,6,0.15596002287889224
528270,0-35,3,6,0.15596002287889224
528271,0-35,1,6,0.15596002287889224
528351,0-35,3,6,0.15596002287889224
528420,0-35,4,6,0.15596002287889224
528432,0-35,1,6,0.15596002287889224
528464,0-35,1,6,0.15596002287889224
528467,0-35,3,6,0.15596002287889224
528506,0-35,3,6,0.15596002287889224
528506,0-35,3,6,0.15596002287889224
528517,0-35,0,6,0.15596002287889224
528535,0-35,5,6,0.15596002287889224
528538,0-35,4,6,0.15596002287889224
528551,0-35,3,6,0.15596002287889224
528559,0-35,3,6,0.15596002287889224
528649,0-35,2,6,0.15596002287889224
528662,0-35,1,6,0.15596002287889224
528702,0-35,1,6,0.15596002287889224
528713,0-35,0,6,0.15596002287889224
528713,0-35,0,6,0.15596002287889224
528734,0-35,1,6,0.15596002287889224
528782,0-35,4,6,0.15596002287889224
528892,0-35,3,6,0.15596002287889224
528892,0-35,3,6,0.15596002287889224
528904,0-35,2,6,0.15596002287889224
528923,0-35,3,6,0.15596002287889224
528971,0-35,3,6,0.15596002287889224
528992,0-35,3,6,0.15596002287889224
529030,0-35,3,6,0.15596002287889224
529065,0-35,2,6,0.15596002287889224
529073,0-35,3,6,0.15596002287889224
529073,0-35,3,6,0.15596002287889224
529078,0-35,3,6,0.15596002287889224
529078,0-35,3,6,0.15596002287889224
529097,0-35,3,6,0.15596002287889224
529174,0-35,2,6,0.15596002287889224
529190,0-35,3,6,0.15596002287889224
529201,0-35,1,6,0.15596002287889224
529211,0-35,5,6,0.15596002287889224
529212,0-35,4,6,0.15596002287889224
529226,0-35,1,6,0.15596002287889224
529240,0-35,3,6,0.15596002287889224
529287,0-35,1,6,0.15596002287889224
529297,0-35,4,6,0.15596002287889224
529304,0-35,4,6,0.15596002287889224
529309,0-35,1,6,0.15596002287889224
529309,0-35,1,6,0.15596002287889224
529349,0-35,3,6,0.15596002287889224
529366,0-35,3,6,0.15596002287889224
529404,0-35,2,6,0.15596002287889224
529412,0-35,4,6,0.15596002287889224
529434,0-35,1,6,0.15596002287889224
529438,0-35,0,6,0.15596002287889224
529446,0-35,2,6,0.15596002287889224
529490,0-35,3,6,0.15596002287889224
529512,0-35,1,6,0.15596002287889224
529512,0-35,1,6,0.15596002287889224
529522,0-35,1,6,0.15596002287889224
529561,0-35,1,6,0.15596002287889224
529563,0-35,1,6,0.15596002287889224
529565,0-35,1,6,0.15596002287889224
529566,0-35,1,6,0.15596002287889224
529567,0-35,1,6,0.15596002287889224
529569,0-35,3,6,0.15596002287889224
529597,0-35,5,6,0.15596002287889224
529644,0-35,0,6,0.15596002287889224
529670,0-35,3,6,0.15596002287889224
529670,0-35,3,6,0.15596002287889224
529670,0-35,3,6,0.15596002287889224
529689,0-35,3,6,0.15596002287889224
529723,0-35,3,6,0.15596002287889224
529723,0-35,3,6,0.15596002287889224
529760,0-35,4,6,0.15596002287889224
529762,0-35,3,6,0.15596002287889224
529795,0-35,0,6,0.15596002287889224
529834,0-35,3,6,0.15596002287889224
529863,0-35,3,6,0.15596002287889224
529864,0-35,4,6,0.15596002287889224
529868,0-35,3,6,0.15596002287889224
529871,0-35,3,6,0.15596002287889224
529975,0-35,1,6,0.15596002287889224
530021,0-35,4,6,0.15596002287889224
530021,0-35,4,6,0.15596002287889224
530043,0-35,1,6,0.15596002287889224
530057,0-35,3,6,0.15596002287889224
530087,0-35,0,6,0.15596002287889224
530112,0-35,2,6,0.15596002287889224
530148,0-35,4,6,0.15596002287889224
530159,0-35,1,6,0.15596002287889224
530196,0-35,0,6,0.15596002287889224
530196,0-35,0,6,0.15596002287889224
530226,0-35,1,6,0.15596002287889224
530234,0-35,2,6,0.15596002287889224
530296,0-35,3,6,0.15596002287889224
530487,0-35,2,6,0.15596002287889224
530514,0-35,0,6,0.15596002287889224
530558,0-35,3,6,0.15596002287889224
530567,0-35,3,6,0.15596002287889224
530650,0-35,1,6,0.15596002287889224
530663,0-35,1,6,0.15596002287889224
530669,0-35,2,6,0.15596002287889224
530676,0-35,3,6,0.15596002287889224
530736,0-35,1,6,0.15596002287889224
530748,0-35,5,6,0.15596002287889224
530753,0-35,1,6,0.15596002287889224
530765,0-35,3,6,0.15596002287889224
530841,0-35,2,6,0.15596002287889224
530852,0-35,0,6,0.15596002287889224
530852,0-35,0,6,0.15596002287889224
530936,0-35,4,6,0.15596002287889224
530940,0-35,3,6,0.15596002287889224
530941,0-35,1,6,0.15596002287889224
530944,0-35,0,6,0.15596002287889224
530967,0-35,1,6,0.15596002287889224
530987,0-35,2,6,0.15596002287889224
531018,0-35,3,6,0.15596002287889224
531027,0-35,3,6,0.15596002287889224
531047,0-35,3,6,0.15596002287889224
531047,0-35,3,6,0.15596002287889224
531077,0-35,3,6,0.15596002287889224
531124,0-35,3,6,0.15596002287889224
531182,0-35,4,6,0.15596002287889224
531190,0-35,3,6,0.15596002287889224
531202,0-35,3,6,0.15596002287889224
531205,0-35,0,6,0.15596002287889224
531224,0-35,2,6,0.15596002287889224
531270,0-35,3,6,0.15596002287889224
531294,0-35,3,6,0.15596002287889224
531340,0-35,4,6,0.15596002287889224
531340,0-35,4,6,0.15596002287889224
531377,0-35,1,6,0.15596002287889224
531384,0-35,2,6,0.15596002287889224
531427,0-35,2,6,0.15596002287889224
531448,0-35,4,6,0.15596002287889224
531646,0-35,1,6,0.15596002287889224
531709,0-35,3,6,0.15596002287889224
531755,0-35,0,6,0.15596002287889224
531787,0-35,1,6,0.15596002287889224
531791,0-35,3,6,0.15596002287889224
531871,0-35,1,6,0.15596002287889224
531894,0-35,3,6,0.15596002287889224
531896,0-35,4,6,0.15596002287889224
531905,0-35,3,6,0.15596002287889224
531924,0-35,3,6,0.15596002287889224
532020,0-35,3,6,0.15596002287889224
532020,0-35,3,6,0.15596002287889224
532034,0-35,3,6,0.15596002287889224
532049,0-35,4,6,0.15596002287889224
532050,0-35,3,6,0.15596002287889224
532062,0-35,0,6,0.15596002287889224
532062,0-35,0,6,0.15596002287889224
532116,0-35,3,6,0.15596002287889224
532236,0-35,1,6,0.15596002287889224
532254,0-35,0,6,0.15596002287889224
532267,0-35,4,6,0.15596002287889224
532335,0-35,2,6,0.15596002287889224
532413,0-35,1,6,0.15596002287889224
532428,0-35,3,6,0.15596002287889224
532436,0-35,3,6,0.15596002287889224
532440,0-35,1,6,0.15596002287889224
532440,0-35,1,6,0.15596002287889224
532441,0-35,1,6,0.15596002287889224
532464,0-35,1,6,0.15596002287889224
532491,0-35,3,6,0.15596002287889224
532491,0-35,3,6,0.15596002287889224
532500,0-35,4,6,0.15596002287889224
532512,0-35,4,6,0.15596002287889224
532531,0-35,1,6,0.15596002287889224
532531,0-35,1,6,0.15596002287889224
532534,0-35,2,6,0.15596002287889224
532565,0-35,3,6,0.15596002287889224
532565,0-35,3,6,0.15596002287889224
532565,0-35,3,6,0.15596002287889224
532575,0-35,4,6,0.15596002287889224
532575,0-35,4,6,0.15596002287889224
532578,0-35,1,6,0.15596002287889224
532579,0-35,3,6,0.15596002287889224
532579,0-35,3,6,0.15596002287889224
532584,0-35,2,6,0.15596002287889224
532589,0-35,1,6,0.15596002287889224
532617,0-35,0,6,0.15596002287889224
532627,0-35,4,6,0.15596002287889224
532648,0-35,3,6,0.15596002287889224
532649,0-35,1,6,0.15596002287889224
532665,0-35,2,6,0.15596002287889224
532683,0-35,1,6,0.15596002287889224
532695,0-35,3,6,0.15596002287889224
532715,0-35,3,6,0.15596002287889224
532739,0-35,2,6,0.15596002287889224
532745,0-35,3,6,0.15596002287889224
532750,0-35,2,6,0.15596002287889224
532839,0-35,4,6,0.15596002287889224
532839,0-35,4,6,0.15596002287889224
532846,0-35,3,6,0.15596002287889224
532846,0-35,3,6,0.15596002287889224
532855,0-35,3,6,0.15596002287889224
532868,0-35,2,6,0.15596002287889224
532869,0-35,2,6,0.15596002287889224
532886,0-35,2,6,0.15596002287889224
532895,0-35,4,6,0.15596002287889224
532941,0-35,5,6,0.15596002287889224
532950,0-35,2,6,0.15596002287889224
532988,0-35,5,6,0.15596002287889224
532988,0-35,5,6,0.15596002287889224
533004,0-35,1,6,0.15596002287889224
533004,0-35,1,6,0.15596002287889224
533016,0-35,3,6,0.15596002287889224
533044,0-35,3,6,0.15596002287889224
533054,0-35,5,6,0.15596002287889224
533068,0-35,1,6,0.15596002287889224
533077,0-35,2,6,0.15596002287889224
533134,0-35,3,6,0.15596002287889224
533140,0-35,1,6,0.15596002287889224
533141,0-35,5,6,0.15596002287889224
533164,0-35,0,6,0.15596002287889224
533172,0-35,3,6,0.15596002287889224
533201,0-35,3,6,0.15596002287889224
533217,0-35,0,6,0.15596002287889224
533291,0-35,3,6,0.15596002287889224
533301,0-35,0,6,0.15596002287889224
533311,0-35,4,6,0.15596002287889224
533311,0-35,4,6,0.15596002287889224
533321,0-35,3,6,0.15596002287889224
533324,0-35,2,6,0.15596002287889224
533347,0-35,1,6,0.15596002287889224
533348,0-35,3,6,0.15596002287889224
533365,0-35,3,6,0.15596002287889224
533485,0-35,3,6,0.15596002287889224
533512,0-35,1,6,0.15596002287889224
533512,0-35,1,6,0.15596002287889224
533522,0-35,4,6,0.15596002287889224
533523,0-35,3,6,0.15596002287889224
533527,0-35,2,6,0.15596002287889224
533535,0-35,1,6,0.15596002287889224
533545,0-35,2,6,0.15596002287889224
533614,0-35,3,6,0.15596002287889224
533689,0-35,1,6,0.15596002287889224
533697,0-35,2,6,0.15596002287889224
533722,0-35,0,6,0.15596002287889224
533839,0-35,2,6,0.15596002287889224
533874,0-35,1,6,0.15596002287889224
533877,0-35,3,6,0.15596002287889224
533929,0-35,0,6,0.15596002287889224
533975,0-35,3,6,0.15596002287889224
534014,0-35,3,6,0.15596002287889224
534051,0-35,0,6,0.15596002287889224
534064,0-35,3,6,0.15596002287889224
534086,0-35,2,6,0.15596002287889224
534133,0-35,2,6,0.15596002287889224
534143,0-35,0,6,0.15596002287889224
534151,0-35,0,6,0.15596002287889224
534201,0-35,3,6,0.15596002287889224
534203,0-35,3,6,0.15596002287889224
534203,0-35,3,6,0.15596002287889224
534251,0-35,0,6,0.15596002287889224
534318,0-35,4,6,0.15596002287889224
534343,0-35,2,6,0.15596002287889224
534346,0-35,3,6,0.15596002287889224
534349,0-35,5,6,0.15596002287889224
534360,0-35,0,6,0.15596002287889224
534373,0-35,2,6,0.15596002287889224
534428,0-35,3,6,0.15596002287889224
534428,0-35,3,6,0.15596002287889224
534431,0-35,3,6,0.15596002287889224
534432,0-35,3,6,0.15596002287889224
534457,0-35,4,6,0.15596002287889224
534602,0-35,3,6,0.15596002287889224
534652,0-35,2,6,0.15596002287889224
534698,0-35,2,6,0.15596002287889224
534709,0-35,2,6,0.15596002287889224
534733,0-35,1,6,0.15596002287889224
534744,0-35,5,6,0.15596002287889224
534750,0-35,4,6,0.15596002287889224
